name,url,letter,rating,num_reviews
hawaiian baby woodrose,https://www.webmd.com/vitamins/ai/ingredientmono-325/hawaiian-baby-woodrose,h,4.1,5
hawthorn,https://www.webmd.com/vitamins/ai/ingredientmono-527/hawthorn,h,4.3,78
hazelnut,https://www.webmd.com/vitamins/ai/ingredientmono-865/hazelnut,h,,
heart's ease,https://www.webmd.com/vitamins/ai/ingredientmono-170/hearts-ease,h,,
heather,https://www.webmd.com/vitamins/ai/ingredientmono-489/heather,h,,
hedge mustard,https://www.webmd.com/vitamins/ai/ingredientmono-601/hedge-mustard,h,,
hedge-hyssop,https://www.webmd.com/vitamins/ai/ingredientmono-161/hedge-hyssop,h,,
hemlock,https://www.webmd.com/vitamins/ai/ingredientmono-949/hemlock,h,1.0,2
hemlock water dropwort,https://www.webmd.com/vitamins/ai/ingredientmono-928/hemlock-water-dropwort,h,,
hemp,https://www.webmd.com/vitamins/ai/ingredientmono-1605/hemp,h,2.7,2
hemp agrimony,https://www.webmd.com/vitamins/ai/ingredientmono-491/hemp-agrimony,h,,
hempnettle,https://www.webmd.com/vitamins/ai/ingredientmono-603/hempnettle,h,,
henbane,https://www.webmd.com/vitamins/ai/ingredientmono-82/henbane,h,3.3,22
henna,https://www.webmd.com/vitamins/ai/ingredientmono-854/henna,h,4.1,3
herb paris,https://www.webmd.com/vitamins/ai/ingredientmono-163/herb-paris,h,,
herb robert,https://www.webmd.com/vitamins/ai/ingredientmono-24/herb-robert,h,4.2,2
hercules club,https://www.webmd.com/vitamins/ai/ingredientmono-72/hercules-club,h,3.2,16
hesperidin,https://www.webmd.com/vitamins/ai/ingredientmono-1033/hesperidin,h,3.8,9
hexadrone - [fast facts],https://www.webmd.com/vitamins/ai/ingredientmono-1635/hexadrone-%5bfast-facts%5d,h,,
hibiscus sabdariffa,https://www.webmd.com/vitamins/ai/ingredientmono-211/hibiscus-sabdariffa,h,3.9,46
higenamine,https://www.webmd.com/vitamins/ai/ingredientmono-1265/higenamine,h,4.7,2
histidine,https://www.webmd.com/vitamins/ai/ingredientmono-467/histidine,h,5.0,3
holly,https://www.webmd.com/vitamins/ai/ingredientmono-511/holly,h,,
hollyhock,https://www.webmd.com/vitamins/ai/ingredientmono-610/hollyhock,h,,
holy basil,https://www.webmd.com/vitamins/ai/ingredientmono-1101/holy-basil,h,4.8,50
homotaurine,https://www.webmd.com/vitamins/ai/ingredientmono-1251/homotaurine,h,3.3,2
honey,https://www.webmd.com/vitamins/ai/ingredientmono-738/honey,h,4.3,18
honeysuckle,https://www.webmd.com/vitamins/ai/ingredientmono-512/honeysuckle,h,5.0,4
hoodia,https://www.webmd.com/vitamins/ai/ingredientmono-1079/hoodia,h,4.0,6
hops,https://www.webmd.com/vitamins/ai/ingredientmono-856/hops,h,3.9,18
hordenine,https://www.webmd.com/vitamins/ai/ingredientmono-1528/hordenine,h,,
horny goat weed,https://www.webmd.com/vitamins/ai/ingredientmono-699/horny-goat-weed,h,3.5,40
horse chestnut,https://www.webmd.com/vitamins/ai/ingredientmono-1055/horse-chestnut,h,3.6,47
horsemint,https://www.webmd.com/vitamins/ai/ingredientmono-920/horsemint,h,5.0,1
horseradish,https://www.webmd.com/vitamins/ai/ingredientmono-257/horseradish,h,4.9,5
horsetail,https://www.webmd.com/vitamins/ai/ingredientmono-843/horsetail,h,3.9,7
hound's tongue,https://www.webmd.com/vitamins/ai/ingredientmono-514/hounds-tongue,h,,
houseleek,https://www.webmd.com/vitamins/ai/ingredientmono-515/houseleek,h,4.3,1
hu zhang,https://www.webmd.com/vitamins/ai/ingredientmono-1111/hu-zhang,h,5.0,3
humic acid,https://www.webmd.com/vitamins/ai/ingredientmono-1129/humic-acid,h,4.6,5
huperzine a,https://www.webmd.com/vitamins/ai/ingredientmono-764/huperzine-a,h,4.0,43
hyacinth bean,https://www.webmd.com/vitamins/ai/ingredientmono-1482/hyacinth-bean,h,,
hyaluronic acid,https://www.webmd.com/vitamins/ai/ingredientmono-1062/hyaluronic-acid,h,4.3,262
hydrangea,https://www.webmd.com/vitamins/ai/ingredientmono-663/hydrangea,h,5.0,4
hydrazine sulfate,https://www.webmd.com/vitamins/ai/ingredientmono-172/hydrazine-sulfate,h,4.0,4
hydroxymethylbutyrate (hmb),https://www.webmd.com/vitamins/ai/ingredientmono-45/hydroxymethylbutyrate-hmb,h,4.1,19
hyperimmune egg,https://www.webmd.com/vitamins/ai/ingredientmono-1130/hyperimmune-egg,h,4.6,14
hyssop,https://www.webmd.com/vitamins/ai/ingredientmono-258/hyssop,h,,
iboga,https://www.webmd.com/vitamins/ai/ingredientmono-440/iboga,i,3.3,6
iceland moss,https://www.webmd.com/vitamins/ai/ingredientmono-516/iceland-moss,i,2.2,2
idebenone,https://www.webmd.com/vitamins/ai/ingredientmono-1078/idebenone,i,4.3,2
ignatius bean,https://www.webmd.com/vitamins/ai/ingredientmono-134/ignatius-bean,i,,
immortelle,https://www.webmd.com/vitamins/ai/ingredientmono-64/immortelle,i,,
indian cassia,https://www.webmd.com/vitamins/ai/ingredientmono-1554/indian-cassia,i,,
indian gooseberry,https://www.webmd.com/vitamins/ai/ingredientmono-784/indian-gooseberry,i,4.4,7
indian long pepper,https://www.webmd.com/vitamins/ai/ingredientmono-369/indian-long-pepper,i,2.4,3
indian snakeroot,https://www.webmd.com/vitamins/ai/ingredientmono-787/indian-snakeroot,i,4.0,8
indigo pulchra,https://www.webmd.com/vitamins/ai/ingredientmono-1584/indigo-pulchra,i,,
indium,https://www.webmd.com/vitamins/ai/ingredientmono-1158/indium,i,4.0,1
indole-3-carbinol,https://www.webmd.com/vitamins/ai/ingredientmono-1027/indole-3-carbinol,i,4.6,18
inosine,https://www.webmd.com/vitamins/ai/ingredientmono-704/inosine,i,4.0,9
inositol,https://www.webmd.com/vitamins/ai/ingredientmono-299/inositol,i,4.0,82
inositol nicotinate,https://www.webmd.com/vitamins/ai/ingredientmono-742/inositol-nicotinate,i,4.0,12
inulin,https://www.webmd.com/vitamins/ai/ingredientmono-1048/inulin,i,3.2,43
iodine,https://www.webmd.com/vitamins/ai/ingredientmono-35/iodine,i,4.2,26
ip-6,https://www.webmd.com/vitamins/ai/ingredientmono-775/ip-6,i,4.6,24
ipecac,https://www.webmd.com/vitamins/ai/ingredientmono-157/ipecac,i,3.8,4
iporuru,https://www.webmd.com/vitamins/ai/ingredientmono-66/iporuru,i,3.3,18
ipriflavone,https://www.webmd.com/vitamins/ai/ingredientmono-310/ipriflavone,i,3.3,5
iron,https://www.webmd.com/vitamins/ai/ingredientmono-912/iron,i,3.4,60
irvingia gabonensis,https://www.webmd.com/vitamins/ai/ingredientmono-1252/irvingia-gabonensis,i,3.6,46
isatis,https://www.webmd.com/vitamins/ai/ingredientmono-911/isatis,i,4.4,13
isopropylnorsynephrine,https://www.webmd.com/vitamins/ai/ingredientmono-1642/isopropylnorsynephrine,i,,
ivy gourd,https://www.webmd.com/vitamins/ai/ingredientmono-1104/ivy-gourd,i,3.5,8
jaborandi,https://www.webmd.com/vitamins/ai/ingredientmono-261/jaborandi,j,4.8,2
jackfruit,https://www.webmd.com/vitamins/ai/ingredientmono-1487/jackfruit,j,,
jalap,https://www.webmd.com/vitamins/ai/ingredientmono-288/jalap,j,,
jamaican dogwood,https://www.webmd.com/vitamins/ai/ingredientmono-529/jamaican-dogwood,j,4.0,9
jambolan,https://www.webmd.com/vitamins/ai/ingredientmono-530/jambolan,j,4.3,6
japanese apricot,https://www.webmd.com/vitamins/ai/ingredientmono-1128/japanese-apricot,j,,
japanese mint,https://www.webmd.com/vitamins/ai/ingredientmono-616/japanese-mint,j,,
japanese persimmon,https://www.webmd.com/vitamins/ai/ingredientmono-1116/japanese-persimmon,j,,
jasmine,https://www.webmd.com/vitamins/ai/ingredientmono-617/jasmine,j,4.3,4
java tea,https://www.webmd.com/vitamins/ai/ingredientmono-707/java-tea,j,3.0,1
javanese turmeric,https://www.webmd.com/vitamins/ai/ingredientmono-532/javanese-turmeric,j,,
jenny craig diet,https://www.webmd.com/vitamins/ai/ingredientmono-1282/jenny-craig-diet,j,,
jequirity,https://www.webmd.com/vitamins/ai/ingredientmono-836/jequirity,j,,
jewelweed,https://www.webmd.com/vitamins/ai/ingredientmono-533/jewelweed,j,5.0,7
jiaogulan,https://www.webmd.com/vitamins/ai/ingredientmono-265/jiaogulan,j,4.1,17
jimson weed,https://www.webmd.com/vitamins/ai/ingredientmono-921/jimson-weed,j,1.7,9
job's tears,https://www.webmd.com/vitamins/ai/ingredientmono-1164/jobs-tears,j,4.0,7
jojoba,https://www.webmd.com/vitamins/ai/ingredientmono-618/jojoba,j,4.9,3
juniper,https://www.webmd.com/vitamins/ai/ingredientmono-724/juniper,j,1.0,1
justicia pectoralis,https://www.webmd.com/vitamins/ai/ingredientmono-1526/justicia-pectoralis,j,,
k2/spice,https://www.webmd.com/vitamins/ai/ingredientmono-1576/k2-spice,k,4.7,3
kale,https://www.webmd.com/vitamins/ai/ingredientmono-1484/kale,k,3.7,1
kamala,https://www.webmd.com/vitamins/ai/ingredientmono-534/kamala,k,,
kaolin,https://www.webmd.com/vitamins/ai/ingredientmono-44/kaolin,k,3.4,15
karaya gum,https://www.webmd.com/vitamins/ai/ingredientmono-535/karaya-gum,k,4.8,2
kava,https://www.webmd.com/vitamins/ai/ingredientmono-872/kava,k,4.2,57
kefir,https://www.webmd.com/vitamins/ai/ingredientmono-1056/kefir,k,4.2,62
ketogenic diet,https://www.webmd.com/vitamins/ai/ingredientmono-1559/ketogenic-diet,k,,
khat,https://www.webmd.com/vitamins/ai/ingredientmono-536/khat,k,4.1,7
khella,https://www.webmd.com/vitamins/ai/ingredientmono-1034/khella,k,4.2,2
kinetin,https://www.webmd.com/vitamins/ai/ingredientmono-762/kinetin,k,4.3,2
kiwi,https://www.webmd.com/vitamins/ai/ingredientmono-944/kiwi,k,3.4,23
knotweed,https://www.webmd.com/vitamins/ai/ingredientmono-537/knotweed,k,3.0,2
kohlrabi,https://www.webmd.com/vitamins/ai/ingredientmono-1485/kohlrabi,k,,
kombucha,https://www.webmd.com/vitamins/ai/ingredientmono-538/kombucha,k,3.3,27
korean pine,https://www.webmd.com/vitamins/ai/ingredientmono-1507/korean-pine,k,,
kousso,https://www.webmd.com/vitamins/ai/ingredientmono-922/kousso,k,,
kratom,https://www.webmd.com/vitamins/ai/ingredientmono-1513/kratom,k,4.6,1727
krill oil,https://www.webmd.com/vitamins/ai/ingredientmono-1172/krill-oil,k,3.9,166
kudzu,https://www.webmd.com/vitamins/ai/ingredientmono-750/kudzu,k,4.1,43
l-arginine,https://www.webmd.com/vitamins/ai/ingredientmono-875/l-arginine,l,4.3,133
l-carnitine,https://www.webmd.com/vitamins/ai/ingredientmono-1026/l-carnitine,l,4.0,59
l-citrulline,https://www.webmd.com/vitamins/ai/ingredientmono-1245/l-citrulline,l,4.3,29
l-cysteine,https://www.webmd.com/vitamins/ai/ingredientmono-1692/l-cysteine,l,,
l-ornithine-l-aspartate,https://www.webmd.com/vitamins/ai/ingredientmono-1556/l-ornithine-l-aspartate,l,5.0,1
l-tryptophan,https://www.webmd.com/vitamins/ai/ingredientmono-326/l-tryptophan,l,4.2,76
labdanum,https://www.webmd.com/vitamins/ai/ingredientmono-284/labdanum,l,,
laburnum,https://www.webmd.com/vitamins/ai/ingredientmono-327/laburnum,l,4.3,1
lactase,https://www.webmd.com/vitamins/ai/ingredientmono-540/lactase,l,4.2,22
lactic acid,https://www.webmd.com/vitamins/ai/ingredientmono-1686/lactic-acid,l,,
lacticaseibacillus casei,https://www.webmd.com/vitamins/ai/ingredientmono-1670/lacticaseibacillus-casei,l,,
lacticaseibacillus paracasei,https://www.webmd.com/vitamins/ai/ingredientmono-1668/lacticaseibacillus-paracasei,l,,
lacticaseibacillus rhamnosus,https://www.webmd.com/vitamins/ai/ingredientmono-1671/lacticaseibacillus-rhamnosus,l,,
lactiplantibacillus pentosus,https://www.webmd.com/vitamins/ai/ingredientmono-1669/lactiplantibacillus-pentosus,l,,
lactiplantibacillus plantarum,https://www.webmd.com/vitamins/ai/ingredientmono-1672/lactiplantibacillus-plantarum,l,3.3,1
lactobacillus acidophilus,https://www.webmd.com/vitamins/ai/ingredientmono-790/lactobacillus-acidophilus,l,4.3,79
lactobacillus crispatus,https://www.webmd.com/vitamins/ai/ingredientmono-1673/lactobacillus-crispatus,l,,
lactobacillus delbrueckii,https://www.webmd.com/vitamins/ai/ingredientmono-1674/lactobacillus-delbrueckii,l,,
lactobacillus gasseri,https://www.webmd.com/vitamins/ai/ingredientmono-1675/lactobacillus-gasseri,l,,
lactobacillus helveticus,https://www.webmd.com/vitamins/ai/ingredientmono-1676/lactobacillus-helveticus,l,,
lactobacillus jensenii,https://www.webmd.com/vitamins/ai/ingredientmono-1677/lactobacillus-jensenii,l,,
lactobacillus johnsonii,https://www.webmd.com/vitamins/ai/ingredientmono-1678/lactobacillus-johnsonii,l,,
lactoferrin,https://www.webmd.com/vitamins/ai/ingredientmono-49/lactoferrin,l,3.6,13
lady's bedstraw,https://www.webmd.com/vitamins/ai/ingredientmono-145/ladys-bedstraw,l,5.0,1
laminaria,https://www.webmd.com/vitamins/ai/ingredientmono-542/laminaria,l,3.9,5
larch arabinogalactan,https://www.webmd.com/vitamins/ai/ingredientmono-974/larch-arabinogalactan,l,4.1,11
larch turpentine,https://www.webmd.com/vitamins/ai/ingredientmono-629/larch-turpentine,l,,
lathyrus,https://www.webmd.com/vitamins/ai/ingredientmono-543/lathyrus,l,5.0,1
latilactobacillus sakei,https://www.webmd.com/vitamins/ai/ingredientmono-1679/latilactobacillus-sakei,l,,
laurelwood,https://www.webmd.com/vitamins/ai/ingredientmono-782/laurelwood,l,,
lauric acid,https://www.webmd.com/vitamins/ai/ingredientmono-1138/lauric-acid,l,4.4,7
lavender,https://www.webmd.com/vitamins/ai/ingredientmono-838/lavender,l,4.1,33
lavender cotton,https://www.webmd.com/vitamins/ai/ingredientmono-698/lavender-cotton,l,5.0,1
laxogenin,https://www.webmd.com/vitamins/ai/ingredientmono-1567/laxogenin,l,4.7,1
lecithin,https://www.webmd.com/vitamins/ai/ingredientmono-966/lecithin,l,4.3,48
lemon,https://www.webmd.com/vitamins/ai/ingredientmono-545/lemon,l,4.5,10
lemon balm,https://www.webmd.com/vitamins/ai/ingredientmono-437/lemon-balm,l,4.2,50
lemon eucalyptus,https://www.webmd.com/vitamins/ai/ingredientmono-1108/lemon-eucalyptus,l,4.0,6
lemon verbena,https://www.webmd.com/vitamins/ai/ingredientmono-632/lemon-verbena,l,4.9,3
lemongrass,https://www.webmd.com/vitamins/ai/ingredientmono-719/lemongrass,l,4.2,11
lentinan,https://www.webmd.com/vitamins/ai/ingredientmono-763/lentinan,l,,
lesser celandine,https://www.webmd.com/vitamins/ai/ingredientmono-546/lesser-celandine,l,,
levant berry,https://www.webmd.com/vitamins/ai/ingredientmono-547/levant-berry,l,5.0,2
levilactobacillus brevis,https://www.webmd.com/vitamins/ai/ingredientmono-1680/levilactobacillus-brevis,l,,
licorice,https://www.webmd.com/vitamins/ai/ingredientmono-881/licorice,l,4.2,19
ligandrol,https://www.webmd.com/vitamins/ai/ingredientmono-1650/ligandrol,l,,
ligilactobacillus salivarius,https://www.webmd.com/vitamins/ai/ingredientmono-1681/ligilactobacillus-salivarius,l,,
lily-of-the-valley,https://www.webmd.com/vitamins/ai/ingredientmono-289/lily-of-the-valley,l,2.2,4
lime,https://www.webmd.com/vitamins/ai/ingredientmono-548/lime,l,1.0,1
limonene,https://www.webmd.com/vitamins/ai/ingredientmono-1105/limonene,l,4.1,9
limosilactobacillus fermentum,https://www.webmd.com/vitamins/ai/ingredientmono-1682/limosilactobacillus-fermentum,l,,
limosilactobacillus reuteri,https://www.webmd.com/vitamins/ai/ingredientmono-1684/limosilactobacillus-reuteri,l,,
linden,https://www.webmd.com/vitamins/ai/ingredientmono-550/linden,l,4.4,6
lingonberry,https://www.webmd.com/vitamins/ai/ingredientmono-813/lingonberry,l,,
lion's mane mushroom,https://www.webmd.com/vitamins/ai/ingredientmono-1536/lions-mane-mushroom,l,3.6,34
lipase,https://www.webmd.com/vitamins/ai/ingredientmono-203/lipase,l,3.3,2
lithium,https://www.webmd.com/vitamins/ai/ingredientmono-1065/lithium,l,3.3,124
liver extract,https://www.webmd.com/vitamins/ai/ingredientmono-1010/liver-extract,l,3.5,6
liverwort,https://www.webmd.com/vitamins/ai/ingredientmono-37/liverwort,l,3.4,16
lobelia,https://www.webmd.com/vitamins/ai/ingredientmono-231/lobelia,l,3.8,19
logwood,https://www.webmd.com/vitamins/ai/ingredientmono-552/logwood,l,,
lorenzo's oil,https://www.webmd.com/vitamins/ai/ingredientmono-255/lorenzos-oil,l,4.0,1
lotus,https://www.webmd.com/vitamins/ai/ingredientmono-124/lotus,l,4.1,6
lousewort,https://www.webmd.com/vitamins/ai/ingredientmono-1505/lousewort,l,,
lovage,https://www.webmd.com/vitamins/ai/ingredientmono-725/lovage,l,4.0,1
luffa,https://www.webmd.com/vitamins/ai/ingredientmono-194/luffa,l,4.2,2
lunasin,https://www.webmd.com/vitamins/ai/ingredientmono-1617/lunasin,l,,
lungmoss,https://www.webmd.com/vitamins/ai/ingredientmono-120/lungmoss,l,,
lungwort,https://www.webmd.com/vitamins/ai/ingredientmono-216/lungwort,l,5.0,2
lupin,https://www.webmd.com/vitamins/ai/ingredientmono-1570/lupin,l,,
lutein,https://www.webmd.com/vitamins/ai/ingredientmono-754/lutein,l,3.3,64
lychee,https://www.webmd.com/vitamins/ai/ingredientmono-1508/lychee,l,5.0,1
lycopene,https://www.webmd.com/vitamins/ai/ingredientmono-554/lycopene,l,3.5,12
lysine,https://www.webmd.com/vitamins/ai/ingredientmono-237/lysine,l,4.7,419
m1-4add [fast facts],https://www.webmd.com/vitamins/ai/ingredientmono-1659/m1-4add-%5bfast-facts%5d,m,,
maca,https://www.webmd.com/vitamins/ai/ingredientmono-555/maca,m,4.0,109
macadamia nut,https://www.webmd.com/vitamins/ai/ingredientmono-1100/macadamia-nut,m,1.5,2
mace,https://www.webmd.com/vitamins/ai/ingredientmono-1530/mace,m,,
madagascar periwinkle,https://www.webmd.com/vitamins/ai/ingredientmono-637/madagascar-periwinkle,m,4.5,2
madder,https://www.webmd.com/vitamins/ai/ingredientmono-557/madder,m,3.0,2
magnesium,https://www.webmd.com/vitamins/ai/ingredientmono-998/magnesium,m,4.3,277
magnolia,https://www.webmd.com/vitamins/ai/ingredientmono-188/magnolia,m,3.8,12
maidenhair fern,https://www.webmd.com/vitamins/ai/ingredientmono-559/maidenhair-fern,m,,
maitake mushroom,https://www.webmd.com/vitamins/ai/ingredientmono-560/maitake-mushroom,m,4.3,17
malabar nut,https://www.webmd.com/vitamins/ai/ingredientmono-1/malabar-nut,m,,
male fern,https://www.webmd.com/vitamins/ai/ingredientmono-720/male-fern,m,4.3,1
malic acid,https://www.webmd.com/vitamins/ai/ingredientmono-1495/malic-acid,m,3.5,5
mallow,https://www.webmd.com/vitamins/ai/ingredientmono-192/mallow,m,3.7,4
manaca,https://www.webmd.com/vitamins/ai/ingredientmono-562/manaca,m,,
manchurian thorn,https://www.webmd.com/vitamins/ai/ingredientmono-1496/manchurian-thorn,m,,
manganese,https://www.webmd.com/vitamins/ai/ingredientmono-182/manganese,m,3.6,3
mangosteen,https://www.webmd.com/vitamins/ai/ingredientmono-1081/mangosteen,m,4.3,16
manna,https://www.webmd.com/vitamins/ai/ingredientmono-110/manna,m,4.7,1
maqui,https://www.webmd.com/vitamins/ai/ingredientmono-1257/maqui,m,4.9,7
maral root,https://www.webmd.com/vitamins/ai/ingredientmono-1467/maral-root,m,,
maritime pine,https://www.webmd.com/vitamins/ai/ingredientmono-1019/maritime-pine,m,4.3,76
marjoram,https://www.webmd.com/vitamins/ai/ingredientmono-563/marjoram,m,5.0,1
marsh blazing star,https://www.webmd.com/vitamins/ai/ingredientmono-173/marsh-blazing-star,m,,
marsh labrador tea,https://www.webmd.com/vitamins/ai/ingredientmono-114/marsh-labrador-tea,m,5.0,2
marsh marigold,https://www.webmd.com/vitamins/ai/ingredientmono-655/marsh-marigold,m,,
marshmallow,https://www.webmd.com/vitamins/ai/ingredientmono-774/marshmallow,m,4.8,13
masterwort,https://www.webmd.com/vitamins/ai/ingredientmono-564/masterwort,m,,
mastic,https://www.webmd.com/vitamins/ai/ingredientmono-565/mastic,m,4.7,25
meadowsweet,https://www.webmd.com/vitamins/ai/ingredientmono-108/meadowsweet,m,,
mediterranean diet,https://www.webmd.com/vitamins/ai/ingredientmono-1391/mediterranean-diet,m,,
medium chain triglycerides (mcts),https://www.webmd.com/vitamins/ai/ingredientmono-915/medium-chain-triglycerides-mcts,m,3.3,32
melanotan,https://www.webmd.com/vitamins/ai/ingredientmono-884/melanotan,m,4.1,80
melatonin,https://www.webmd.com/vitamins/ai/ingredientmono-940/melatonin,m,3.8,417
mentabolan [fast facts],https://www.webmd.com/vitamins/ai/ingredientmono-1658/mentabolan-%5bfast-facts%5d,m,,
mercury herb,https://www.webmd.com/vitamins/ai/ingredientmono-567/mercury-herb,m,1.3,1
mesoglycan,https://www.webmd.com/vitamins/ai/ingredientmono-1012/mesoglycan,m,3.5,2
methasterone [fast facts],https://www.webmd.com/vitamins/ai/ingredientmono-1657/methasterone-%5bfast-facts%5d,m,,
methionine,https://www.webmd.com/vitamins/ai/ingredientmono-42/methionine,m,2.9,7
methoxydienone - [fast facts],https://www.webmd.com/vitamins/ai/ingredientmono-1636/methoxydienone-%5bfast-facts%5d,m,,
methoxylated flavones,https://www.webmd.com/vitamins/ai/ingredientmono-1086/methoxylated-flavones,m,1.0,1
methyldiazinol - [fast facts],https://www.webmd.com/vitamins/ai/ingredientmono-1637/methyldiazinol-%5bfast-facts%5d,m,,
methylstenbolone,https://www.webmd.com/vitamins/ai/ingredientmono-1638/methylstenbolone,m,,
methylsulfonylmethane (msm),https://www.webmd.com/vitamins/ai/ingredientmono-522/methylsulfonylmethane-msm,m,4.5,197
methylsynephrine,https://www.webmd.com/vitamins/ai/ingredientmono-1577/methylsynephrine,m,,
mezereon,https://www.webmd.com/vitamins/ai/ingredientmono-568/mezereon,m,1.7,1
milk thistle,https://www.webmd.com/vitamins/ai/ingredientmono-138/milk-thistle,m,4.3,79
miracle fruit,https://www.webmd.com/vitamins/ai/ingredientmono-1171/miracle-fruit,m,,
molybdenum,https://www.webmd.com/vitamins/ai/ingredientmono-1249/molybdenum,m,2.5,2
moneywort,https://www.webmd.com/vitamins/ai/ingredientmono-43/moneywort,m,3.3,19
monolaurin,https://www.webmd.com/vitamins/ai/ingredientmono-1149/monolaurin,m,4.4,37
monterey pine,https://www.webmd.com/vitamins/ai/ingredientmono-101/monterey-pine,m,3.3,2
moringa,https://www.webmd.com/vitamins/ai/ingredientmono-1242/moringa,m,3.8,112
mormon tea,https://www.webmd.com/vitamins/ai/ingredientmono-569/mormon-tea,m,4.7,5
motherwort,https://www.webmd.com/vitamins/ai/ingredientmono-126/motherwort,m,4.8,9
mountain ash,https://www.webmd.com/vitamins/ai/ingredientmono-571/mountain-ash,m,4.7,1
mountain flax,https://www.webmd.com/vitamins/ai/ingredientmono-328/mountain-flax,m,,
mountain laurel,https://www.webmd.com/vitamins/ai/ingredientmono-573/mountain-laurel,m,5.0,1
mouse-ear hawkweed,https://www.webmd.com/vitamins/ai/ingredientmono-133/mouse-ear-hawkweed,m,,
mugwort,https://www.webmd.com/vitamins/ai/ingredientmono-123/mugwort,m,4.0,15
muira puama,https://www.webmd.com/vitamins/ai/ingredientmono-574/muira-puama,m,3.9,9
mullein,https://www.webmd.com/vitamins/ai/ingredientmono-572/mullein,m,4.6,60
musk,https://www.webmd.com/vitamins/ai/ingredientmono-575/musk,m,5.0,1
myrcia,https://www.webmd.com/vitamins/ai/ingredientmono-1469/myrcia,m,4.3,1
myrrh,https://www.webmd.com/vitamins/ai/ingredientmono-570/myrrh,m,4.5,8
myrtle,https://www.webmd.com/vitamins/ai/ingredientmono-556/myrtle,m,,
"n,n-dimethylphenethylamine (n,n-dmpea)",https://www.webmd.com/vitamins/ai/ingredientmono-1583/n-n-dimethylphenethylamine-n-n-dmpea,n,4.7,1
n-acetyl cysteine (nac),https://www.webmd.com/vitamins/ai/ingredientmono-1018/n-acetyl-cysteine-nac,n,4.4,120
n-methyltyramine,https://www.webmd.com/vitamins/ai/ingredientmono-1588/n-methyltyramine,n,,
nadh,https://www.webmd.com/vitamins/ai/ingredientmono-1016/nadh,n,4.2,40
nasturtium,https://www.webmd.com/vitamins/ai/ingredientmono-526/nasturtium,n,5.0,2
nattokinase,https://www.webmd.com/vitamins/ai/ingredientmono-1084/nattokinase,n,4.5,71
neem,https://www.webmd.com/vitamins/ai/ingredientmono-577/neem,n,4.3,25
nerve root,https://www.webmd.com/vitamins/ai/ingredientmono-578/nerve-root,n,,
new jersey tea,https://www.webmd.com/vitamins/ai/ingredientmono-579/new-jersey-tea,n,,
new zealand green-lipped mussel,https://www.webmd.com/vitamins/ai/ingredientmono-830/new-zealand-green-lipped-mussel,n,4.3,52
niacin and niacinamide (vitamin b3),https://www.webmd.com/vitamins/ai/ingredientmono-924/niacin-and-niacinamide-vitamin-b3,n,3.6,137
niacinamide,https://www.webmd.com/vitamins/ai/ingredientmono-1534/niacinamide,n,4.1,10
niauli oil,https://www.webmd.com/vitamins/ai/ingredientmono-580/niauli-oil,n,,
nickel,https://www.webmd.com/vitamins/ai/ingredientmono-1223/nickel,n,1.0,1
nicotinamide riboside,https://www.webmd.com/vitamins/ai/ingredientmono-1560/nicotinamide-riboside,n,4.1,9
nikko maple,https://www.webmd.com/vitamins/ai/ingredientmono-1147/nikko-maple,n,,
noni,https://www.webmd.com/vitamins/ai/ingredientmono-758/noni,n,4.3,44
northern prickly ash,https://www.webmd.com/vitamins/ai/ingredientmono-73/northern-prickly-ash,n,3.3,18
norway spruce,https://www.webmd.com/vitamins/ai/ingredientmono-442/norway-spruce,n,,
nutmeg and mace,https://www.webmd.com/vitamins/ai/ingredientmono-788/nutmeg-and-mace,n,5.0,2
nux vomica,https://www.webmd.com/vitamins/ai/ingredientmono-58/nux-vomica,n,4.3,24
oak moss,https://www.webmd.com/vitamins/ai/ingredientmono-107/oak-moss,o,,
oats,https://www.webmd.com/vitamins/ai/ingredientmono-814/oats,o,4.3,13
octacosanol,https://www.webmd.com/vitamins/ai/ingredientmono-499/octacosanol,o,4.3,2
octopamine,https://www.webmd.com/vitamins/ai/ingredientmono-1590/octopamine,o,,
oleander,https://www.webmd.com/vitamins/ai/ingredientmono-789/oleander,o,2.7,23
oleic acid,https://www.webmd.com/vitamins/ai/ingredientmono-1614/oleic-acid,o,,
olive,https://www.webmd.com/vitamins/ai/ingredientmono-233/olive,o,4.2,22
olive oil,https://www.webmd.com/vitamins/ai/ingredientmono-1689/olive-oil,o,4.7,1
omega-6 fatty acids,https://www.webmd.com/vitamins/ai/ingredientmono-496/omega-6-fatty-acids,o,3.4,3
onion,https://www.webmd.com/vitamins/ai/ingredientmono-643/onion,o,4.5,2
oolong tea,https://www.webmd.com/vitamins/ai/ingredientmono-1099/oolong-tea,o,4.2,13
orchic extract,https://www.webmd.com/vitamins/ai/ingredientmono-1014/orchic-extract,o,4.8,4
oregano,https://www.webmd.com/vitamins/ai/ingredientmono-644/oregano,o,4.4,91
oregon grape,https://www.webmd.com/vitamins/ai/ingredientmono-493/oregon-grape,o,4.5,5
oriental arborvitae,https://www.webmd.com/vitamins/ai/ingredientmono-105/oriental-arborvitae,o,3.5,15
ornamental marigold,https://www.webmd.com/vitamins/ai/ingredientmono-238/ornamental-marigold,o,,
ornithine,https://www.webmd.com/vitamins/ai/ingredientmono-200/ornithine,o,3.8,6
